,회사코드,36beta
0,5930,1.2485073574366374
1,660,1.036820945659678
2,207940,0.9899799141746034
3,35420,0.49717470323919094
4,6400,1.2403139307578757
5,5380,1.3631409978378988
6,35720,1.0378780225119668
7,51910,1.5967689726069436
8,270,1.7104848506325423
9,5490,1.3334962198248048
10,105560,0.7370843315549624
11,28260,1.103094947826996
12,55550,0.6826791171321652
13,68270,0.6632177459523904
14,96770,2.0540108307606206
15,12330,1.0187250369911391
16,34730,1.4348315682391382
17,66570,1.9265995259887183
18,15760,1.167447818317907
19,11200,1.7659815838732469
20,86790,1.2589393154920727
21,32830,1.543275317197766
22,17670,1.046938031913485
23,34020,2.2778860405949537
24,10950,1.2797973418711632
25,9150,1.5570347102417739
26,3550,1.1157616159799664
27,33780,0.4961123389645579
28,18260,0.6714417017576487
29,10130,0.7399538443096634
30,51900,0.8491238227717233
31,3490,1.4917648249289555
32,3670,1.5681497049110602
33,810,1.1584496753195612
34,36570,0.2590942310727137
35,30200,0.8857143734450317
36,90430,0.9862902042808173
37,11070,1.3379956328620477
38,24110,0.9674753561958234
39,86280,0.9729230408551766
40,11170,0.5441363278884451
41,97950,1.2393072986980649
42,9540,1.5689783309271148
43,34220,1.5687012201745694
44,9830,1.4294082868496192
45,18880,1.4142899566561318
46,35250,1.1379072495541227
47,32640,0.976163275083484
48,11790,1.9466527124530986
49,4020,1.7726114151328092
50,21240,0.9269475140484906
51,28050,1.2949796765225345
52,60,0.87460976117263
53,10140,1.8084734856673184
54,6800,1.2255968244143238
55,47810,1.1380263788379223
56,720,1.5965402897501195
57,11780,0.7970212661010695
58,5830,1.045517731448507
59,161390,1.5507087354578892
60,78930,0.7263250137269751
61,100,0.7229678916307072
62,28670,1.3606663741539047
63,138040,0.03484843790913655
64,20150,1.4265633666357183
65,3410,0.6856916405680817
66,8560,1.02646647005044
67,36460,1.287246751646411
68,71050,0.951164775696557
69,180640,-1.227001712583256
70,29780,0.6472224229313641
71,241560,1.330609984481016
72,2790,1.2544469878096558
73,4990,2.26992565225688
74,128940,1.2421232879692008
75,139480,0.6997851234905584
76,990,2.026362206260521
77,5940,0.9525616178294591
78,16360,0.9550385014558219
79,10620,2.5019961042510337
80,8930,2.046257805586264
81,6360,1.6387302719756647
82,8770,1.1759254158848376
83,2380,1.8586470997458098
84,120,0.1700415328383477
85,14680,1.3918046394234216
86,23530,1.610781690545488
87,30000,0.7580985039017398
88,47050,1.2271740127138917
89,1450,0.4655113491402816
90,7070,1.0054926950769554
91,12750,0.35595202688763355
92,52690,1.2407489596142236
93,138930,1.1147749515872842
94,204320,2.0804666884856604
95,26960,0.8245814000534744
96,47040,2.0541051339905585
97,4170,1.1489720548295934
98,12450,1.347714433899842
99,80,0.41650329072130726
100,1440,2.1993922942757593
101,10060,2.2678814638563316
102,1040,1.4819978651315249
103,88350,2.222640236765493
104,93370,0.8447695611607949
105,111770,1.084433754670912
106,39490,0.9520871653541381
107,42660,2.117521217704666
108,6280,0.8753502101389037
109,880,1.8271197779953783
110,4000,1.232632509108068
111,6260,1.8471372697139803
112,112610,3.0891785207857536
113,64350,1.5777861898983143
114,69620,2.1633901136435854
115,81660,1.4317717046193585
116,69960,1.276971658114354
117,120110,1.1182223206262556
118,175330,0.5249090783320641
119,3090,2.7377349266109037
120,4800,0.42906165689273174
121,11210,2.2419696649616747
122,16380,1.929171621682954
123,79550,1.6493828559591064
124,19170,-0.018372886185985836
125,51600,0.8406851401152519
126,4370,0.20671655190195665
127,5300,1.6747215460405833
128,7310,0.6903013059175649
129,9240,1.6810772206824318
130,14820,1.6852249409655662
131,1230,1.8979470222556862
132,5070,2.2449152582377985
133,1120,2.244557860692465
134,139130,1.0828367190625088
135,178920,1.3372108155031168
136,17800,0.7145682443299711
137,20560,1.4295213715186725
138,42700,2.4984461996890044
139,5850,1.029297975405201
140,10120,1.4953357236075737
141,10780,1.9378382406609538
142,150,1.8386161176650528
143,210,0.587101650404106
144,240,1.3820997794417997
145,3690,0.7185071624014131
146,73240,0.7831079737676557
147,181710,0.6773538932653201
148,195870,1.636780214477248
149,249420,0.9156536198018951
150,18670,0.7770315322517254
151,31430,0.7038578640673199
152,42670,1.4790303036818444
153,12510,0.2972265670222048
154,670,1.0737574562025207
155,1740,0.8303997851704766
156,3240,1.4018877158115561
157,79160,2.060572220164099
158,82640,1.5925277072265462
159,89590,1.821860417929741
160,105630,1.7573357423422638
161,161890,1.079433651101049
162,185750,1.6174002596766015
163,214320,0.7352904389958452
164,241590,1.0558037394203643
165,14830,1.1514889785989155
166,16710,0.2583284132354498
167,17390,0.6144682326339336
168,20000,1.2744277456023345
169,32350,1.6349877333214433
170,34120,1.6871650276123586
171,39130,1.4744897254211202
172,69260,0.8820378581557478
173,5250,1.8024553292159617
174,5880,2.8400929610960852
175,6650,1.4222068659998246
176,7700,0.5699895371645686
177,11000,-4.686947103859746
178,3850,1.4230167420814264
179,97520,2.01945524905057
180,103140,1.245788637008219
181,114090,1.4833612275751802
182,192080,0.85102238800579
183,192820,0.4999002963833026
184,23590,1.1116049654482163
185,36420,2.00992599983684
186,4490,2.757149975371012
187,5440,1.607665021376156
188,5690,-2.5881688742781686
189,6040,0.9636242763925404
190,6120,1.4248708316806695
191,7340,0.49647118052065137
192,9420,1.1787587149715368
193,9450,1.056889544724707
194,9970,1.0327540657080572
195,10050,1.028126825737728
196,1680,1.1681663339527715
197,1800,1.053984704814345
198,2840,0.6642305671722283
199,3000,-0.9016668123624819
200,3280,0.8414991571008449
201,3520,0.976267253342993
202,3530,1.757491955695388
203,3540,0.6543578429899134
204,4430,1.468345843187832
205,71840,2.1345004251050663
206,85620,0.9776251356191026
207,93050,1.1019657308505606
208,97230,1.7036594119107098
209,138490,1.738747753208293
210,145990,2.128064178693799
211,170900,0.926339085753201
212,192400,1.3106914482545353
213,210980,0.5512741646882717
214,17810,1.5741647127347682
215,17960,2.0475066651502134
216,25540,1.8658679571818793
217,25860,0.7873041065121668
218,33240,2.9144059266163858
219,34310,0.6530029133083558
220,34830,0.830646251005921
221,37560,1.7021399438787073
222,49770,0.972744313887877
223,57050,1.1577634825107308
224,64960,1.1612373961453488
225,4690,0.7451261068327821
226,5090,0.5866891688425461
227,5180,0.8147361849597073
228,5610,1.2625784984190231
229,6390,1.6460722523914482
230,7810,1.9272742311657305
231,8730,1.1105600310861885
232,9160,0.8271174214759657
233,70,1.7104369399066026
234,370,2.1063255263185976
235,400,1.371945359919521
236,640,0.9907075322038398
237,1060,0.2443440015155024
238,1430,1.823904774441168
239,1530,2.2250942193676675
240,1720,0.6265302531581189
241,1820,1.8616403159972457
242,1880,1.6107893442705095
243,2240,1.1647008272359098
244,2350,1.3846643571183155
245,2900,1.5726456987816557
246,3030,1.519454333092576
247,3230,0.3187631244410017
248,3470,1.5252526047624575
249,20,2.073156119651015
250,50,1.0178490272368788
251,140,1.0474883894866578
252,230,1.4046481445463141
253,480,0.4006184019402665
254,490,1.154461736247738
255,1200,1.8097608563436431
256,1250,1.7509912253097228
257,1390,1.4072456120913615
258,1470,1.2890071451081235
259,1500,1.330734918295838
260,1510,1.1488418413052106
261,1520,1.1270682688144555
262,1630,0.1526426989232136
263,1780,1.6636144545845628
264,1790,1.231565633952627
265,2020,1.7756774966874929
266,2150,0.9403674144007379
267,2270,1.1506899382301776
268,2310,1.1160322997177596
269,2320,0.6960101029408234
270,2780,0.7520098930318807
271,2960,0.5626737506990263
272,2990,1.8071766925371056
273,3060,0.6715011096306633
274,3070,1.8280759257573436
275,3220,0.791971096723835
276,3300,1.0924077243551171
277,3570,0.6157702687890124
278,3580,0.6394088908208017
279,3620,0.9040135699996186
280,4250,0.9893468851968651
281,4700,0.24186948448200224
282,4890,0.853522076773658
283,5390,0.5214687859457484
284,5420,2.406207961709661
285,5500,0.7989545788423865
286,5810,1.043286151724284
287,5950,1.8883809907705005
288,6060,1.2525188825917557
289,6740,2.2314627168390913
290,7460,2.0442508162381925
291,7570,-1.3803838872731584
292,7660,1.8239334564022822
293,7690,0.7764798604688667
294,8040,1.5397610745282169
295,8350,-0.7408373272858662
296,8490,0.5744036075718083
297,9290,0.8992734101917758
298,9410,1.0450101343819709
299,10690,2.0992076811954865
300,11690,1.5177041054522709
301,11700,1.0569980018947613
302,11930,0.4111003902522447
303,12630,1.4863752092567781
304,16580,0.4820636975488667
305,16590,1.0237843491474214
306,16800,0.4171469230169644
307,17940,1.4787174982146176
308,18470,1.2973924527020329
309,24090,0.36950637509843476
310,24720,1.4991832080498868
311,26890,1.7031657029641891
312,27410,1.7568414973399424
313,29460,1.4966482722479808
314,29530,1.3729866829956598
315,30610,1.2605015805711706
316,33180,1.8190036902621882
317,33270,0.653637861757851
318,37270,3.171572544833147
319,53210,0.9992546418619489
320,58650,1.3819730597907216
321,60980,1.284316957075959
322,68400,1.368562079420184
323,71320,1.1099421362840245
324,72710,0.6993714093294552
325,75580,1.265662864549034
326,77500,2.21261340575841
327,81000,2.0769270035796357
328,82740,2.656477137788676
329,84010,1.4109459916973468
330,84680,0.24939765491303606
331,84690,1.050868621980358
332,92220,1.576961818995804
333,95570,1.7586922938496918
334,95720,0.9016693626992379
335,102460,1.7141214968296434
336,104700,1.6205621358478186
337,107590,0.49592461070762744
338,108670,1.6013450896017318
339,115390,1.2046116485319578
340,117580,0.46790468099542554
341,122900,0.2390743515924069
342,123890,1.4123673690959855
343,126560,0.7013599858278633
344,128820,1.2852299906691578
345,130660,0.9617348251992315
346,136490,1.454177089400012
347,161000,1.5131643217175212
348,183190,1.9703126449140311
349,213500,1.1454065961230158
350,226320,2.048791704755565
351,134790,1.0410494781462118
352,143210,1.2088234087294865
353,155660,1.3341484975339408
354,163560,2.2446023046058
355,194370,1.4822379013172216
356,200880,2.6745448211783716
357,210540,1.9173495280377741
358,214330,2.0767817223559777
359,214390,1.8302105438597938
360,214420,1.5638603762645094
361,227840,1.3263662722626715
362,229640,0.4930705468868453
363,234080,0.8848994512692763
364,248170,1.4246287904555572
365,25000,0.7638159824665045
366,25750,1.5383271636779863
367,25820,1.6839161374446663
368,27740,0.8842842151891488
369,28100,0.960889858073407
370,30210,1.3187450548196424
371,31440,1.356709639237748
372,31820,1.1184908613526123
373,32560,1.5511815721835058
374,33530,1.8550207934488012
375,33920,1.743548022104396
376,34300,1.5850451827037084
377,34590,0.2868286788032769
378,35000,1.2647421199208966
379,35150,1.1388565063603877
380,35510,0.8730700617567684
381,36530,0.5722666679155939
382,36580,1.893353817730859
383,37710,0.5602480993506479
384,39570,1.2970331796496675
385,44450,0.7996919181913583
386,44820,1.7724490129258115
387,47400,0.7772558037970309
388,53690,1.5140670862849386
389,58430,1.5355519479332298
390,58730,0.8307506168631276
391,58850,1.0793060073993792
392,63160,1.9484880826817095
393,67830,1.0027645208856182
394,68290,0.3830672335568696
395,69460,1.886284980354646
396,70960,1.4027380367277564
397,71090,1.4520856620754037
398,71970,1.8877810500892813
399,74610,0.41703375844607354
400,75180,1.7395379318432227
401,77970,1.684030312250383
402,78000,0.4931646274851554
403,78520,1.0692671932328393
404,79430,2.085083646220092
405,79980,1.4371097132708432
406,83420,2.658330325032382
407,89470,1.694023650016776
408,90350,1.320157328487638
409,91090,1.2476604955554167
410,92200,2.810853884053517
411,92230,1.2007880078518693
412,92440,0.7670267311430929
413,93230,1.6244608261700995
414,94280,1.4865530658606425
415,96760,0.5761444734571222
416,100250,0.41024778576709686
417,100840,0.7881494961556388
418,101140,0.039311567445130625
419,101530,0.29068384909582606
420,102260,1.636397540215837
421,102280,0.8441947820958711
422,103590,1.9256397708841124
423,105840,0.4499337501528128
424,120030,0.5454841869510759
425,123690,0.5908659930246817
426,129260,2.6975510987685247
427,134380,0.5685807106803923
428,9180,1.7054736956556857
429,9190,1.8231302713788078
430,9200,1.195856616105876
431,9270,0.8625634100310156
432,9320,1.1683840850456984
433,9440,1.4629912078255856
434,9460,-0.4543633401941532
435,9470,1.860777988935677
436,9580,1.3686741193400518
437,9680,1.0317757337878926
438,9810,0.3745998022249311
439,10040,1.6598113878941405
440,10580,0.7215049144324505
441,10600,1.10072535630177
442,10820,1.6088483103995384
443,10960,0.9512278568994843
444,11090,2.0773838078458238
445,11150,0.38640258686493695
446,11280,0.635483984987759
447,11390,1.2696400639650773
448,11500,1.0321732834226174
449,11760,1.7549978005006353
450,11810,1.9458663473549105
451,12030,1.3787418377722496
452,12160,1.087529907853857
453,12200,1.793145715769417
454,12610,1.1351090940990185
455,12690,-0.09391345448880682
456,12800,1.183410669628921
457,13360,1.8551238806920782
458,13570,1.3270456230653735
459,13580,1.9208501948379024
460,13700,0.57621460960526
461,13870,1.7050985756390695
462,14160,1.9615220939888087
463,14280,1.4115728215163057
464,14530,0.822590591236244
465,14580,1.4633097308402812
466,14710,1.4424166572363846
467,14790,2.0610836363935334
468,15230,0.9292463767340069
469,15360,0.6710169645117275
470,15540,-0.031659127787732284
471,15590,0.6977583824566198
472,15860,2.3207000583481703
473,15890,0.9529450126751691
474,16090,0.9871286494805496
475,16450,1.3541890048264313
476,16610,1.350435397083843
477,16740,1.4806271979592212
478,16880,0.9126804092015308
479,17040,1.3498991775270837
480,17180,0.4732875076008824
481,17550,3.0804880096768135
482,17900,1.4477724354076495
483,19440,1.0233144719399867
484,19680,-0.4497376568613584
485,20120,1.2889984770566683
486,20760,2.466347975362501
487,23000,1.1589101733621923
488,23450,0.5712815190454272
489,23800,2.210720495177615
490,24890,1.553329071972426
491,24900,1.7221742320295446
492,3650,0.9354668849140328
493,3720,1.330543496243464
494,3780,0.9532751614650382
495,3830,1.2262331128805641
496,3920,1.012527094861693
497,3960,1.2401357118250307
498,4060,1.2931630831671592
499,4080,-0.5818295680395223
500,4090,1.045149553914406
501,4140,1.1173930203849545
502,4150,0.9665272551837265
503,4270,-0.4438198311861602
504,4310,1.084014445700339
505,4360,1.5477894737045046
506,4380,1.397013304377864
507,4410,1.451029707114701
508,4440,1.506101938459242
509,4540,0.6435167335948664
510,4560,1.887791871067276
511,4710,1.270422720212521
512,4720,0.9805880033876109
513,4770,0.5819190736169029
514,4830,3.036314411354793
515,4840,2.1935905696399964
516,4910,1.6370230690764043
517,4960,1.5328348149304165
518,4970,0.854010620448803
519,4980,1.4105924263991039
520,5010,1.5297919015050994
521,5320,1.5284562089768743
522,5430,1.997396243104053
523,5680,1.207238374764128
524,5720,1.3819074942240492
525,5740,1.0163977112393556
526,5750,1.5246780901342998
527,5800,0.8113311234059446
528,5870,1.4825853597079919
529,5960,1.3022331764476183
530,6090,1.5537604420334346
531,6110,1.4797590600158874
532,6220,1.5948019088656498
533,6340,1.4909021883590254
534,6370,0.7319644940328688
535,6380,1.4734581240299673
536,6490,0.7192870036951382
537,6660,1.1020722061365757
538,6840,2.160288313943742
539,6880,0.9686991310792838
540,6890,2.5120661140775282
541,7110,1.3726364887188056
542,7160,1.643200209044969
543,7210,2.6089088222450747
544,7280,1.1370987016491003
545,7540,0.8505941872359224
546,7590,0.7186381210066868
547,7860,1.4522490343817158
548,7980,2.2231884150846772
549,8060,0.9781954495042481
550,8250,1.9738313518414066
551,8260,1.5023172887655303
552,8420,2.0377705363541274
553,8700,1.4521777853776427
554,8970,1.3535512185529568
555,9070,2.118234513051494
556,180,1.416499759737424
557,220,1.0057597317511155
558,300,0.6392089533575003
559,320,1.3661488361727343
560,390,2.3358943032917563
561,430,0.7160243456356344
562,500,1.016713692699118
563,520,0.7637947486690987
564,540,0.902340359832134
565,680,1.8925086383492216
566,700,0.7176148306895369
567,860,1.4381092407788967
568,890,1.4185945490765346
569,910,0.9932984551400614
570,970,1.546603430625043
571,1020,2.5941348577500074
572,1070,0.5154558271927425
573,1080,1.4261919847669806
574,1130,0.9695159087846372
575,1260,1.7847522004517573
576,1270,0.765823362509104
577,1290,0.9977484620799475
578,1340,1.3374554994973638
579,1360,0.8021941747792609
580,1460,0.8239331864565248
581,1550,1.1266955403485128
582,1570,1.4920974240439675
583,1750,1.1841226702430458
584,1940,0.9784257508168533
585,2030,1.0076267801201342
586,2100,1.0083619354075894
587,2140,2.6192548129514273
588,2170,0.7235593992989586
589,2200,1.213420550766519
590,2210,1.6523387374795506
591,2220,1.3287359946279038
592,2360,1.218248969073382
593,2390,0.8609877615930409
594,2410,1.0873532823712158
595,2450,1.0924224559570388
596,2460,1.3089348696540675
597,2600,0.7948209924078182
598,2620,2.0269659245495393
599,2630,1.3797472079273962
600,2700,0.44127038410625635
601,2710,2.3628543106996536
602,2720,0.8573181041808716
603,2760,1.2780466486387563
604,2810,0.4920060186034996
605,2880,0.8988477837540728
606,3120,0.36074445116823545
607,3160,1.912770984569476
608,3200,1.5392818511749526
609,3350,1.1945407284519356
610,3460,0.3475390326672426
611,3480,0.3510053871649394
612,3560,1.5989072938075817
613,3610,1.0117919759737417
614,14440,1.7140108714545954
615,14910,0.8085077598513124
616,14990,0.8359216341716621
617,15020,1.3213227759420478
618,15260,1.744823576773993
619,17370,0.905034163647666
620,18500,1.4696504990852135
621,19180,1.0493010331871808
622,19490,1.8809657528936239
623,21050,0.020385190802897437
624,21820,0.12372858649195051
625,23150,0.0043750620154513024
626,23350,0.8997922694441991
627,23810,1.293314322961305
628,23960,4.801401019826284
629,24070,1.1065029925200742
630,25530,0.7071365072662729
631,25560,-0.26160386803751506
632,25620,1.7972805686464108
633,25890,1.0476704064345321
634,26940,0.5534725138409051
635,27970,1.2092997321279706
636,30720,1.114938404933108
637,30790,5.0687793282435525
638,33250,1.0661767334844892
639,41650,1.4723885803038363
640,44380,0.08703746991634706
641,49800,1.363581780417622
642,51630,0.5698003493964637
643,58860,1.3192766076158213
644,69640,1.5023868873693411
645,69730,1.3195206562857118
646,71950,0.9357402293039956
647,72130,1.254020640510176
648,84670,0.28618172882722676
649,84870,1.4438343003765828
650,85310,1.3387091963349629
651,88790,0.9629825168726809
652,90080,1.2385186740784258
653,90370,0.6435983169113259
654,93240,2.5100776511461556
655,100220,-0.21322506832532326
656,109070,1.9253386461172681
657,118000,1.6086213750752036
658,119650,2.1416614348932606
659,123700,1.192140256242288
660,133820,1.8880967670033488
661,145210,-0.49919074763823024
662,40,1.4540022812230644
663,590,1.032235027221934
664,650,0.7221474843941054
665,760,0.8046699685055322
666,850,0.7306512393004528
667,950,1.4280978634825903
668,1140,1.7039957460679465
669,1210,1.2625886327673306
670,1380,2.314001218260116
671,1420,0.6637039369567452
672,1560,1.1480672689524707
673,1620,1.191686122611281
674,1770,0.27599230850042145
675,2070,-1.8211463181002059
676,2420,0.6249537979199148
677,2690,1.4865964948100558
678,2820,1.729048093811621
679,2870,1.990397168040239
680,2920,0.5603958479180083
681,3010,0.7063634592371745
682,3080,0.9137376488888225
683,3680,1.5799743531194483
684,4100,1.4079473845075978
685,4450,0.3091772960776966
686,4870,2.1867842683227288
687,4920,1.0905421153746564
688,5030,0.9200012058789743
689,5110,1.7270704091451394
690,5360,0.04412429715442565
691,5820,0.6813668325679721
692,6200,1.2130758669441108
693,6570,0.3830870533550961
694,6980,0.8062447035505038
695,7120,0.6650165286169721
696,7610,1.5273206790833322
697,8110,0.9535264891304651
698,8500,0.08710035099495947
699,8600,1.8251514087796035
700,8870,1.2915061043232188
701,9140,0.21991798010755606
702,9310,1.4344332420120276
703,9770,0.664286148255326
704,10100,3.3194394033764625
705,10420,1.7178314452492502
706,10640,0.5957486810162972
707,10660,1.4225073060938975
708,10770,1.6988710262717956
709,11230,2.5231481954288797
710,11300,1.844232068820305
711,11330,1.0948031153604312
712,11420,0.3206252776989706
713,12170,0.9531098421978588
714,12280,2.1287590975470696
715,12320,1.3630140008383493
716,12600,3.377559511298308
717,13000,0.5286784856147272
718,13520,1.191307272669077
719,14130,1.939578242434155
