Date,CAPM 기대수익률,포트폴리오분산,샤프지수,코스피200수익률
2010-05-01,-6.359875940325231,0.000945996747157469,-2.076975234908213,-5.970607589383626
2010-06-01,3.2159069827014304,0.0023045084841539338,0.6643598905460991,3.0372305682560445
2010-07-01,4.020971062813415,0.0019568207654297428,0.903526415397481,3.803486529318545
2010-08-01,-1.123757963686705,0.0017503747647076458,-0.27357466393832114,-1.0643402399127533
2010-09-01,7.46754672264189,0.0015892609815996307,1.8675465618201164,7.116088355892591
2010-10-01,0.01206889084482185,0.0018219031953882886,-0.0014633159343199651,0.012348219798319349
2010-11-01,2.9101131389249417,0.0016572831083275213,0.7093242993289192,2.740966334677753
2010-12-01,9.081050106699504,0.0015035528923967368,2.3357209748218843,8.632430700208316
2011-01-01,0.7275310523374774,0.0017962989578743434,0.16655122081001858,0.7116781592241717
2011-02-01,-6.401021529473616,0.001671300044251568,-1.570838952060227,-6.1364967779730435
2011-03-01,8.809902022979953,0.0020895893155090392,1.9217998221808419,8.780621001716327
2011-04-01,4.114919145273666,0.002275252262316528,0.8588340137154626,4.130957076774111
2011-05-01,-2.691176128633477,0.0021462708164744653,-0.5841330981080627,-2.6275009470023036
2011-06-01,-2.7791684123803977,0.00215978709680616,-0.6014153002053435,-2.6842551987551144
2011-07-01,0.7629679408602542,0.002160035897006471,0.16058041573534004,0.7050187157030097
2011-08-01,-13.738741276597851,0.002044988050345341,-3.039938389546023,-12.612320017321641
2011-09-01,-5.485897925719661,0.003121578330167162,-0.9838227844160733,-4.852163858605884
2011-10-01,9.684092322977309,0.003157010048766732,1.7217595172243563,8.450154073173909
2011-11-01,-3.566630673690931,0.0033854293164282366,-0.6147047288677662,-3.4776692812550025
2011-12-01,-1.2821389284376887,0.0033212621218899102,-0.22421041746608775,-1.2894398606907331
2012-01-01,8.011981105105153,0.003194440142516556,1.4156479490786122,7.904905913978477
2012-02-01,4.084519926990573,0.003275683479931003,0.7110391820054106,3.982094200077868
2012-03-01,-0.22423555233028653,0.0031813143857647164,-0.04256059276927241,-0.20589226219444035
2012-04-01,-0.8608140956019498,0.0030656308975764205,-0.1584784152408696,-0.8365218696076093
2012-05-01,-6.707646778272705,0.002965362801682824,-1.2345269551325004,-7.679213164365429
2012-06-01,0.3005330084089356,0.0030637986112160205,0.05113671082884873,0.3482892849825836
2012-07-01,1.8077260475882542,0.0029587436208881276,0.32988775393653774,2.1151490404246687
2012-08-01,0.1812562142040322,0.0028640446423509364,0.031379444146534895,0.19193857965451588
2012-09-01,4.4340429394493395,0.0027726332402235464,0.83939230353314,4.761334610472545
2012-10-01,-4.597858695159361,0.002727669024638129,-0.8832286566679622,-4.689702464855805
2012-11-01,1.5707276198196893,0.002731913564641937,0.29764838839554686,1.6268286833479806
2012-12-01,3.621294196871619,0.0026538509606193915,0.7003654749517126,3.8033431661750328
2013-01-01,-1.9298881858753312,0.002601709949055365,-0.3808067776610639,-2.2165807820551775
2013-02-01,3.276509473433063,0.002549313207696433,0.6461293433798208,3.851668152051757
2013-03-01,-1.4638494532870951,0.0025582210083855603,-0.291724380673462,-1.7238162755121134
2013-04-01,-2.343539418118261,0.0024771260366717542,-0.4727078028362494,-2.9120315881392522
2013-05-01,1.771207413428075,0.0024831617481116306,0.35310077423399233,2.2485531049585505
2013-06-01,-6.5603485018468195,0.002353230273851296,-1.3549424258804355,-7.343098634642608
2013-07-01,2.107082103591727,0.002473928412018347,0.42178911758962206,2.3610021876418807
2013-08-01,1.4212084122403768,0.0024457019653652858,0.28519036245608187,1.5121577482962945
2013-09-01,3.427653939700963,0.0024421822047568267,0.6919126602271913,3.6426471756574323
2013-10-01,2.219501839764915,0.002328751153671785,0.45820629171330723,2.2996435552489425
2013-11-01,0.956165481109329,0.002338201386683468,0.19549985211871007,0.9965906110673828
2013-12-01,-1.8995688242837647,0.002321181069412487,-0.3965234021764391,-1.9772229847534906
2014-01-01,-4.311831275818659,0.0021132041034831084,-0.9397864704677741,-4.295337571904334
2014-02-01,2.171986850420879,0.0021619250247680234,0.4649795339307042,2.1827672110403817
2014-03-01,-0.12764403057885698,0.002060966880463489,-0.030501630363575952,-0.11609457838319681
2014-04-01,-1.1970132746097613,0.0018457735180812574,-0.28075094947297025,-1.0770601681453607
2014-05-01,1.9625254572432755,0.001796859013050729,0.4610108064124564,1.8055065993028532
2014-06-01,0.2527295132460968,0.0017929262044505362,0.05752254182068244,0.23851658074940385
2014-07-01,3.635218247291669,0.0017733687946535858,0.860865462862443,3.5001535155050782
2014-08-01,-1.5936040639708027,0.0018088871261367143,-0.37645492848734097,-1.5833580539899028
2014-09-01,-2.8528546859020993,0.0012793365728588173,-0.8006308433361433,-3.2553407934893364
2014-10-01,-2.077547042447294,0.0012126448366377646,-0.5992321376310034,-2.4613467305370507
2014-11-01,1.0569730191090962,0.0009812513422638633,0.3339659755036551,1.2976642044320255
2014-12-01,-3.1028555092668664,0.0009448264637393057,-1.0162216152757122,-3.8037051635790187
2015-01-01,2.0357994915241155,0.0009692441095830474,0.6490965416513738,2.388854742880553
2015-02-01,0.4626059898149923,0.000805527145742055,0.1565407966432239,0.6323035056827297
2015-03-01,1.7262150653221209,0.0007590637831814985,0.6186952320572362,2.314483416845614
2015-04-01,2.6312848973193037,0.000767767970401031,0.9424165734986019,3.5525497512437942
2015-05-01,-1.8257911294180904,0.0007845311280187238,-0.6595737704671661,-2.2633435928233747
2015-06-01,-2.3685544602552135,0.0006652717460532378,-0.9273332575561419,-3.1183993240907815
2015-07-01,-2.406394978189286,0.0006831515870555036,-0.9311848199477459,-3.1593134340191065
2015-08-01,-4.043849301790611,0.0006919044333117816,-1.5496804739019974,-4.7073270568972605
2015-09-01,1.4127948391507845,0.0007364545364670234,0.5104841445198861,1.6795532646048048
2015-10-01,4.442012660262539,0.0006847240478032214,1.6867368044128959,5.365214819821729
2015-11-01,-1.618418813195128,0.0006838762419189855,-0.6350877757166783,-2.072892025179418
2015-12-01,-1.2492992927091946,0.0006847800812840152,-0.49804729615599624,-1.5804127088110076
2016-01-01,-2.9871588624524006,0.0006502052452917927,-1.186802179959683,-3.4445461352857976
2016-02-01,0.9799032543288789,0.0006639714789841953,0.3602901479797886,1.0900473933649346
2016-03-01,4.287493547790114,0.0006336175205769173,1.6838152251376417,4.786259216638977
2016-04-01,-0.23743915088060125,0.0006837770786220035,-0.10860263809480666,-0.26844545676402154
2016-05-01,-0.5875941732010306,0.0006696661644959334,-0.24889375603032024,-0.6402936378466562
2016-06-01,0.1877399800779729,0.0006609472650123821,0.05846890896603579,0.20933382588350646
2016-07-01,2.505898856449066,0.0005423187513288958,1.0582081217439483,3.0064716965675364
2016-08-01,1.6946007923216073,0.0005468334219217944,0.7029917941372968,2.1433115953555015
2016-09-01,0.2030771259122512,0.0005487218170255638,0.06576057691148783,0.24136722855918613
2016-10-01,-0.44811113752893544,0.0005168454715203301,-0.22122822513508061,-0.6058487708260563
2016-11-01,-0.5134944631800208,0.0005031591742336278,-0.25853172078313796,-0.6525221740319663
2016-12-01,1.8360466517974365,0.0005006581698546637,0.7890309940498067,2.2614646424919282
2017-01-01,2.708893371270416,0.000500864769878553,1.1792495349734413,3.107572785662094
2017-02-01,0.6506133286138515,0.0004658500939957907,0.2675990897990365,0.7348278563169108
2017-03-01,3.4197114536820403,0.00045502331258499726,1.5630948489044612,3.917647930089596
2017-04-01,2.0048033297300156,0.00048264878351867997,0.8721596421050036,2.341077537058145
2017-05-01,5.131595821912475,0.0004843370838381927,2.287664780154472,6.079175516172852
2017-06-01,2.122203945194375,0.0005382553880891258,0.8704415567463196,2.3271080185118143
2017-07-01,0.8476079155898708,0.00054536186750704,0.3193087679165876,0.9109571465229838
2017-08-01,-1.9349984192478011,0.0005167333233949795,-0.8960697572819958,-2.008900190718388
2017-09-01,2.61603475439832,0.000521984641799147,1.0975270063525184,2.5917996626443562
2017-10-01,5.29592239932205,0.0005041860956605722,2.3058293733866155,5.470009801751674
2017-11-01,-2.229292489620416,0.0005425870323200555,-1.0145751422469689,-2.494229097340883
2017-12-01,-0.1273772139382152,0.0005673243174159967,-0.11456350853846374,-0.15680245964642126
2018-01-01,2.2063347623329945,0.0005302968858002777,0.8899375041637118,2.660590010469921
2018-02-01,-5.029857051346502,0.0005305118879693403,-2.257967731823506,-6.1551382806407045
2018-03-01,0.5077889136153804,0.0006239643329708956,0.13421872087608186,0.5593556223230767
2018-04-01,2.507020863958079,0.0006200412545405253,0.9326044682333156,2.8447919646546582
2018-05-01,-2.966562797827438,0.0006168525836428723,-1.2685045049505503,-3.9065397453331596
2018-06-01,-2.6950188825428114,0.0006382670846577685,-1.142791430093458,-3.6215103563617568
2018-07-01,-0.4315079220460894,0.0006467243297870068,-0.2487545637646289,-0.7375025028365622
2018-08-01,0.6138673850321276,0.0006268559104460897,0.1642135970376105,0.8808203059337716
2018-09-01,0.17184999003920984,0.0005677177357341143,-0.01740174264271833,0.14663245242776402
2018-10-01,-7.494401481370946,0.0005670055155587467,-3.2403370581940423,-12.14601843532661
2018-11-01,2.8882331406590183,0.0007048019518946947,1.0042036045625184,2.78019771978335
2018-12-01,-3.772270361682629,0.00071002161683828,-1.4969617056305566,-3.4531048461396763
2019-01-01,9.924244869691512,0.0007540986478345177,3.5374674809838056,9.12665088938085
2019-02-01,-0.8390325743693489,0.0009590848438459806,-0.33849046945253397,-0.7310504040015319
2019-03-01,-2.894480686127029,0.0009663031539992414,-0.9947795886780296,-2.579281183932347
2019-04-01,3.412293630334577,0.0009620281479524392,1.0366313985277222,3.052662037037046
2019-05-01,-8.62562729353955,0.0009824552092086319,-2.810079968082119,-7.381019233469055
2019-06-01,6.132825355780391,0.0012126818700597104,1.7155662808925298,5.1574519686232945
2019-07-01,-4.904757209977524,0.0013014854553926787,-1.4053388354232976,-4.021621621621629
2019-08-01,-3.2459638399641406,0.0013683159515383064,-0.9168400416299587,-2.755875948036335
2019-09-01,6.372458162812981,0.0013960956922205077,1.6667704104245782,5.617760617760625
2019-10-01,0.882523057434877,0.0014992554541517443,0.1952231943427245,0.82983001279473
2019-11-01,0.3623877858000492,0.0014984927842631196,0.05942137659157792,0.34805307809440134
2019-12-01,6.512371921158357,0.001496516464312767,1.649439064954842,6.1384493099212465
2020-01-01,-3.5131119846397385,0.0015922473313997158,-0.9104959555849399,-3.145317765598943
2020-02-01,-6.469814966885343,0.0016205981265433958,-1.6271325657078795,-5.802551576283699
2020-03-01,-12.86681159066902,0.0017440230290538341,-3.0844118839085817,-11.64092231922991
2020-04-01,10.188855472478934,0.0021565771539539154,2.1911626697949007,9.006840638459579
2020-05-01,4.680934564458808,0.002447953384738961,0.9432257666158564,3.939570017431726
2020-06-01,5.3629853047298175,0.002437643135399388,1.0835307955747546,4.386553369111512
2020-07-01,8.24437809384475,0.0025086510171141185,1.6442008639236698,6.865650326680717
2020-08-01,3.219594970118528,0.0026956247792189977,0.6181889735581597,2.61258853401043
2020-09-01,0.9301797321686783,0.002707652143492695,0.1768393144325622,0.7488441752946606
2020-10-01,-3.181385674347521,0.0026945184479386466,-0.6149661639469765,-2.53360910031023
2020-11-01,19.158395569768405,0.0026523706889093313,3.7182131746701654,14.73806366047745
2020-12-01,14.968421459184967,0.0036233270215369285,2.48530959351663,12.4953041467996
2021-01-01,4.735069201153393,0.004178863878751814,0.7311939220465888,3.922525623571116
2021-02-01,1.6283411763302909,0.004213969881818343,0.2498150685470943,1.3224243622701248
2021-03-01,1.5317268026254478,0.004102182696201935,0.23824140824632423,1.2514942304408194
2021-04-01,2.157202935107457,0.004099930250096207,0.3362507827918216,1.7636854279105663
2021-05-01,1.6166322585201272,0.004099035011546243,0.25185460684912964,1.3140448906146407
2021-06-01,3.2292773737946874,0.0040429871578445565,0.50695476131893,2.5542754317496636
2021-07-01,-4.429184648564139,0.00399776989424118,-0.7014331795807837,-3.4021511256950077
2021-08-01,-1.25973249426254,0.00408366192165519,-0.19804286817720093,-0.9719044136727195
2021-09-01,-5.706613191908845,0.004101204834031536,-0.8922629787093725,-4.404583244002957
2021-10-01,-4.148938640286721,0.004234568482976726,-0.6394962748557104,-3.1971093944679785
2021-11-01,-4.687427325117705,0.0040911431555001225,-0.7359685552155953,-3.9205086621875607
2021-12-01,6.564681094335925,0.004185041498712199,1.0097461006569024,5.613010395456008
2022-01-01,-10.522244779571505,0.004182495312985222,-1.6370266052128744,-9.185925568888099
2022-02-01,1.1372343625933798,0.004364736833366071,0.1594545379642492,0.994468964746642
2022-03-01,1.2791295998362775,0.004353947187967115,0.17341974820815484,1.1257398904685578
2022-04-01,-3.3206629504978094,0.004307139770882242,-0.5323883232718216,-2.880118158693701
2022-05-01,-2.99972720225821,0.00434887551903538,-0.480789086700507,-2.6163118170553057
